10593326,set decision status,1405422654000
10593326,creating environmental permit decision,1405422654000
10593326,decision date prior to decision,1405422659000
10593326,generating decision environmental permit,1405422661000
10593326,submit decision,1405423038000
10593326,phase decision ready,1405423041000
10593326,record date of decision environmental permit,1405423041000
10853308,register submission date request,1405503873000
10853308,OLO messaging active,1405503946000
10853308,phase application received,1405503946000
10853308,send confirmation receipt,1405503947000
10853308,send confirmation receipt,1405503949000
10881184,register submission date request,1405512875000
10550640,submit decision,1405512892000
10550640,phase decision ready,1405512894000
10550640,record date of decision environmental permit,1405512895000
10881184,OLO messaging active,1405512982000
10881184,send confirmation receipt,1405512983000
10881184,phase application received,1405512983000
10881184,send confirmation receipt,1405512987000
10881184,forward to the competent authority,1405513185000
10881184,enter senddate acknowledgement,1405513185000
10881184,regular procedure without MER,1405513199000
10881184,start WABOprocedure,1405513202000
10881184,create procedure confirmation,1405513203000
10881184,publish,1405513206000
10881184,registration date publication,1405513209000
10881184,create subcases completeness,1405513209000
10881184,create publication document,1405513239000
10678601,request complete,1405516315000
10678601,send letter in progress,1405516317000
10678601,phase application receptive,1405516317000
10678601,create subcases content,1405516320000
10678601,procedure change,1405516324000
10678601,article 34  WABO applies,1405516327000
10678601,grounds for refusal,1405516328000
10678601,phase advice known,1405516328000
10678601,ask stakeholders views,1405516439000
10678601,suspension ground applicable,1405516531000
10678601,coordination of application,1405516590000
10678601,by law,1405516611000
10678601,creating environmental permit decision,1405516616000
10678601,set decision status,1405516617000
10678601,decision date prior to decision,1405516642000
10678601,generating decision environmental permit,1405516646000
10678601,submit decision,1405517024000
10678601,phase decision ready,1405517026000
10678601,record date of decision environmental permit,1405517027000
10882759,register submission date request,1405519393000
10883603,register submission date request,1405519982000
10885876,register submission date request,1405577526000
10885876,OLO messaging active,1405584500000
10885876,send confirmation receipt,1405584501000
10885876,phase application received,1405584501000
10885876,send confirmation receipt,1405584503000
10885876,forward to the competent authority,1405584702000
10885876,enter senddate acknowledgement,1405584702000
10885876,regular procedure without MER,1405584704000
10885876,create procedure confirmation,1405584708000
10885876,start WABOprocedure,1405584708000
10885876,publish,1405584710000
10885876,registration date publication,1405584713000
10885876,create subcases completeness,1405584713000
10885876,create publication document,1405584762000
10882759,OLO messaging active,1405597362000
10882759,phase application received,1405597362000
10882759,send confirmation receipt,1405597363000
10882759,send confirmation receipt,1405597364000
10882759,forward to the competent authority,1405597376000
10882759,enter senddate acknowledgement,1405597376000
10882759,regular procedure without MER,1405597379000
10883603,OLO messaging active,1405603947000
10883603,send confirmation receipt,1405603948000
10883603,phase application received,1405603948000
10883603,send confirmation receipt,1405603950000
10883603,forward to the competent authority,1405604019000
10883603,enter senddate acknowledgement,1405604019000
10883603,regular procedure without MER,1405604030000
10883603,start WABOprocedure,1405604034000
10883603,create procedure confirmation,1405604035000
10883603,publish,1405604037000
10883603,registration date publication,1405604039000
10883603,create subcases completeness,1405604039000
10368001,enter receipt of additional data,1405609586000
10368001,phase additional information received,1405609616000
10368001,send confirmation receipt additional data,1405609617000
10896897,register submission date request,1405667752000
10896897,OLO messaging active,1405667918000
10896897,send confirmation receipt,1405667918000
10896897,phase application received,1405667918000
10896897,send confirmation receipt,1405667920000
10896897,forward to the competent authority,1405673267000
10896897,enter senddate acknowledgement,1405673267000
10896897,regular procedure without MER,1405673269000
10896897,create procedure confirmation,1405673271000
10896897,start WABOprocedure,1405673271000
10896897,publish,1405673273000
10896897,create subcases completeness,1405673275000
10896897,registration date publication,1405673275000
10896897,procedure change,1405673280000
10896897,request complete,1405673283000
10896897,create publication document,1405673298000
10906419,register submission date request,1405687867000
10906419,OLO messaging active,1405687871000
10906419,send confirmation receipt,1405687871000
10906419,phase application received,1405687871000
10906419,send confirmation receipt,1405687872000
10906419,enter senddate acknowledgement,1405687874000
10906419,forward to the competent authority,1405687875000
10906419,regular procedure without MER,1405687876000
10906419,MER required,1405687881000
10906419,activities regular procedure,1405687887000
10906419,phased application,1405687892000
10906419,read field phased application,1405687892000
10906419,start WABOprocedure,1405687892000
10906419,create procedure confirmation,1405687894000
10906419,publish,1405687896000
10906419,create subcases completeness,1405687898000
10906419,procedure change,1405687905000
10906419,request complete,1405687908000
10909487,register submission date request,1405689389000
10909487,OLO messaging active,1405689880000
10909487,send confirmation receipt,1405689880000
10909487,phase application received,1405689880000
10909487,send confirmation receipt,1405689881000
10909487,forward to the competent authority,1405690144000
10909487,regular procedure without MER,1405690146000
10909487,create procedure confirmation,1405690149000
10909487,start WABOprocedure,1405690149000
10909487,publish,1405690151000
10909487,registration date publication,1405690153000
10909487,create subcases completeness,1405690153000
10909487,extend procedure term,1405690153000
10909487,create publication document,1405690163000
10914823,register submission date request,1405935506000
10914823,OLO messaging active,1405935534000
10914823,send confirmation receipt,1405935534000
10914823,phase application received,1405935534000
10914823,send confirmation receipt,1405935537000
10914823,forward to the competent authority,1405935660000
10914823,enter senddate acknowledgement,1405935660000
10914823,regular procedure without MER,1405935662000
10914823,start WABOprocedure,1405935665000
10914823,create procedure confirmation,1405935666000
10914823,publish,1405935668000
10914823,create subcases completeness,1405935669000
10914823,procedure change,1405935674000
10918910,register submission date request,1406013824000
10918910,OLO messaging active,1406013936000
10918910,send confirmation receipt,1406013936000
10918910,phase application received,1406013936000
10918910,send confirmation receipt,1406013938000
10918910,forward to the competent authority,1406014075000
10918910,enter senddate acknowledgement,1406014075000
10918910,regular procedure without MER,1406014077000
10918910,create procedure confirmation,1406014081000
10918910,start WABOprocedure,1406014081000
10918910,publish,1406014083000
10918910,create subcases completeness,1406014085000
10922285,register submission date request,1406021755000
10922285,OLO messaging active,1406021789000
10922285,send confirmation receipt,1406021789000
10922285,phase application received,1406021789000
10922285,send confirmation receipt,1406021791000
10922285,forward to the competent authority,1406022195000
10922285,enter senddate acknowledgement,1406022195000
10922285,regular procedure without MER,1406022197000
10922285,create procedure confirmation,1406022202000
10922285,start WABOprocedure,1406022202000
10922285,publish,1406022204000
10922285,create subcases completeness,1406022205000
10922285,registration date publication,1406022205000
10922285,extend procedure term,1406022205000
10922285,procedure change,1406022210000
10785146,send letter in progress,1406031998000
10785146,phase application receptive,1406031998000
10785146,create subcases content,1406032002000
10785146,procedure change,1406032007000
10785146,article 34  WABO applies,1406032011000
10785146,grounds for refusal,1406032015000
10785146,phase advice known,1406032015000
10785146,ask stakeholders views,1406032018000
10785146,suspension ground applicable,1406032023000
10785146,coordination of application,1406032026000
10785146,by law,1406032031000
10785146,set decision status,1406032033000
10785146,creating environmental permit decision,1406032033000
10785146,decision date prior to decision,1406032048000
10785146,generating decision environmental permit,1406032054000
10785146,submit decision,1406032058000
10785146,phase decision ready,1406032062000
10785146,record date of decision environmental permit,1406032062000
10785146,set decision phase decision permitting decided,1406032075000
10785146,phase decision taken,1406032077000
10785146,register objection and appeal periods,1406032078000
10785146,creating cover letter decision,1406032083000
10785146,transcript decision environmental permit to stakeholders,1406032087000
10785146,enter senddate decision environmental permit,1406032350000
10785146,start decision phase decision permitting sent,1406032356000
10785146,enter senddate decision environmental permit,1406032359000
10785146,enter senddate decision,1406032359000
10785146,phase decision sent,1406032359000
10785146,objection lodged against decision,1406032359000
10786320,send letter in progress,1406034931000
10786320,phase application receptive,1406034931000
10786320,create subcases content,1406034934000
10786320,procedure change,1406034939000
10786320,article 34  WABO applies,1406034943000
10786320,grounds for refusal,1406034946000
10786320,phase advice known,1406034946000
10786320,ask stakeholders views,1406034947000
10786320,suspension ground applicable,1406034952000
10786320,coordination of application,1406034956000
10786320,by law,1406034960000
10786320,set decision status,1406034963000
10786320,creating environmental permit decision,1406034963000
10786320,decision date prior to decision,1406034973000
10786320,generating decision environmental permit,1406034979000
10786320,submit decision,1406034982000
10786320,phase decision ready,1406034987000
10786320,record date of decision environmental permit,1406034987000
10786320,set decision phase decision permitting decided,1406034994000
10786320,register objection and appeal periods,1406034996000
10786320,phase decision taken,1406034996000
10786320,creating cover letter decision,1406035001000
10786320,transcript decision environmental permit to stakeholders,1406035006000
10786320,enter senddate decision environmental permit,1406035444000
10786320,start decision phase decision permitting sent,1406035449000
10786320,enter senddate decision environmental permit,1406035452000
10786320,phase decision sent,1406035452000
10786320,enter senddate decision,1406035452000
10786320,objection lodged against decision,1406035452000
10550640,set decision phase decision permitting decided,1406039104000
10550640,register objection and appeal periods,1406039107000
10550640,phase decision taken,1406039107000
10550640,creating cover letter decision,1406039110000
10550640,transcript decision environmental permit to stakeholders,1406039113000
10550640,enter senddate decision environmental permit,1406039298000
10550640,start decision phase decision permitting sent,1406039348000
10550640,phase decision sent,1406039351000
10550640,enter senddate decision,1406039351000
10550640,enter senddate decision environmental permit,1406039351000
10593326,set decision phase decision permitting decided,1406103379000
10593326,phase decision taken,1406103382000
10593326,register objection and appeal periods,1406103383000
10593326,enter date publication decision environmental permit,1406103383000
10593326,creating cover letter decision,1406103388000
10593326,transcript decision environmental permit to stakeholders,1406103392000
10593326,enter senddate decision environmental permit,1406104390000
10593326,start decision phase decision permitting sent,1406104403000
10593326,enter senddate decision,1406104405000
10593326,enter senddate decision environmental permit,1406104405000
10593326,phase decision sent,1406104406000
10593326,set decision phase decision permitting published,1406104440000
10593326,create publication document,1406104443000
10621240,set decision phase decision permitting decided,1406105446000
10621240,register objection and appeal periods,1406105448000
10621240,enter date publication decision environmental permit,1406105448000
10621240,phase decision taken,1406105448000
10621240,creating cover letter decision,1406105452000
10621240,transcript decision environmental permit to stakeholders,1406105467000
10621240,enter senddate decision environmental permit,1406105614000
10621240,start decision phase decision permitting sent,1406105620000
10621240,enter senddate decision,1406105622000
10621240,enter senddate decision environmental permit,1406105622000
10621240,phase decision sent,1406105623000
10621240,set decision phase decision permitting published,1406105641000
10621240,create publication document,1406105643000
10678601,set decision phase decision permitting decided,1406106993000
10678601,phase decision taken,1406106995000
10678601,register objection and appeal periods,1406106996000
10678601,enter date publication decision environmental permit,1406106996000
10678601,creating cover letter decision,1406107000000
10678601,transcript decision environmental permit to stakeholders,1406107004000
10678601,enter senddate decision environmental permit,1406107299000
10678601,start decision phase decision permitting sent,1406107315000
10678601,enter senddate decision,1406107317000
10678601,enter senddate decision environmental permit,1406107317000
10678601,phase decision sent,1406107318000
10678601,set decision phase decision permitting published,1406107332000
10678601,create publication document,1406107334000
10368001,request complete,1406189949000
10368001,procedure change after completeness,1406189952000
10368001,phase application receptive,1406189952000
10368001,send letter in progress,1406189955000
10368001,create subcases content,1406189957000
10368001,procedure change,1406189960000
10368001,article 34  WABO applies,1406189964000
10368001,grounds for refusal,1406189966000
10368001,phase advice known,1406189966000
10368001,ask stakeholders views,1406189967000
10368001,suspension ground applicable,1406190034000
10368001,coordination of application,1406190037000
10368001,by law,1406190040000
10368001,set decision status,1406190042000
10368001,creating environmental permit decision,1406190042000
10368001,decision date prior to decision,1406190046000
10368001,generating decision environmental permit,1406190049000
10368001,submit decision,1406192272000
10368001,create subcases present decision,1406192275000
10368001,phase concept decision ready,1406192275000
10368001,enrich decision,1406192278000
10368001,phase decision ready,1406192281000
10368001,record date of decision environmental permit,1406192281000
10292508,keep permanently suspended,1406192614000
10292508,creating decision permanently suspended,1406192619000
10292508,set decision status,1406192620000
10292508,decision date prior to decision,1406192625000
10292508,enter date decision permanent suspension,1406192629000
10292508,start decision phase permanently suspended decided,1406192630000
10292508,decision keep permanently suspended,1406192633000
10292508,phase permanently suspended,1406192760000
10292508,create cover letter permanent suspension,1406192761000
10292508,enter senddate decision permanent suspension,1406192764000
10292508,start decision phase permanent suspension sent,1406192767000
10292508,enter senddate decision permanent suspension,1406192770000
10853308,forward to the competent authority,1406215485000
10853308,enter senddate acknowledgement,1406215485000
10853308,regular procedure without MER,1406215490000
10853308,start WABOprocedure,1406215518000
10853308,create procedure confirmation,1406215518000
10948952,register submission date request,1406280898000
10948952,OLO messaging active,1406281019000
10948952,send confirmation receipt,1406281020000
10948952,phase application received,1406281020000
10948952,send confirmation receipt,1406281021000
10948952,forward to the competent authority,1406281140000
10948952,enter senddate acknowledgement,1406281140000
10948952,regular procedure without MER,1406281142000
10948952,create procedure confirmation,1406281149000
10948952,start WABOprocedure,1406281149000
10948952,publish,1406281151000
10950052,register submission date request,1406289910000
10950052,OLO messaging active,1406289998000
10950052,send confirmation receipt,1406289998000
10950052,phase application received,1406289998000
10950052,send confirmation receipt,1406290000000
10950052,forward to the competent authority,1406290155000
10950052,enter senddate acknowledgement,1406290155000
10950052,regular procedure without MER,1406290157000
10950052,start WABOprocedure,1406290160000
10950052,create procedure confirmation,1406290161000
10950052,publish,1406290162000
10950052,create subcases completeness,1406290164000
10950052,registration date publication,1406290164000
10950052,procedure change,1406290170000
10950052,create publication document,1406290180000
10950052,request complete,1406290190000
10959110,register submission date request,1406617074000
10959110,OLO messaging active,1406617165000
10959110,send confirmation receipt,1406617165000
10959110,phase application received,1406617165000
10959110,send confirmation receipt,1406617167000
10959110,forward to the competent authority,1406617425000
10959110,enter senddate acknowledgement,1406617425000
10959110,regular procedure without MER,1406617427000
10959110,create procedure confirmation,1406617467000
10959110,start WABOprocedure,1406617467000
10959110,publish,1406617470000
10959110,create subcases completeness,1406617472000
10959110,registration date publication,1406617472000
10959110,procedure change,1406617478000
10959110,create publication document,1406617499000
10959110,request complete,1406617509000
10659380,request complete,1406626044000
10659380,term for supplying missing data,1406626046000
10964461,register submission date request,1406626307000
10964461,OLO messaging active,1406626503000
10964461,send confirmation receipt,1406626503000
10964461,phase application received,1406626503000
10964461,send confirmation receipt,1406626505000
10964461,forward to the competent authority,1406626684000
10964461,enter senddate acknowledgement,1406626684000
10964461,regular procedure without MER,1406626686000
10964461,create procedure confirmation,1406626689000
10964461,start WABOprocedure,1406626689000
10964461,publish,1406626691000
10964461,create subcases completeness,1406626693000
10964461,registration date publication,1406626693000
10964461,create publication document,1406626709000
10964461,procedure change,1406626723000
10659380,create letter requesting missing data,1406629084000
10659380,retrieve missing data,1406629088000
10965843,register submission date request,1406630584000
10965843,OLO messaging active,1406630734000
10965843,send confirmation receipt,1406630734000
10965843,phase application received,1406630734000
10965843,send confirmation receipt,1406630736000
10965843,forward to the competent authority,1406630841000
10965843,enter senddate acknowledgement,1406630841000
10965843,regular procedure without MER,1406630843000
10965843,start WABOprocedure,1406630846000
10965843,create procedure confirmation,1406630847000
10965843,publish,1406630849000
10965843,create subcases completeness,1406630852000
10965843,registration date publication,1406630852000
10965843,procedure change,1406630856000
10965843,create publication document,1406630872000
10659380,enter senddate retrieve missing data,1406632390000
10659380,phase asked additional information,1406632394000
10659380,receive additional information,1406632394000
10730107,term for supplying missing data,1406632459000
10730107,create letter requesting missing data,1406632460000
10730107,retrieve missing data,1406632462000
10730107,enter senddate retrieve missing data,1406635398000
10730107,phase asked additional information,1406635400000
10730107,receive additional information,1406635400000
10368001,set decision phase decision permitting decided,1406710379000
10368001,register objection and appeal periods,1406710381000
10368001,phase decision taken,1406710381000
10368001,enter date publication decision environmental permit,1406710382000
10368001,creating cover letter decision,1406710388000
10368001,transcript decision environmental permit to stakeholders,1406710393000
10368001,enter senddate decision environmental permit,1406711707000
10368001,start decision phase decision permitting sent,1406711713000
10368001,enter senddate decision environmental permit,1406711716000
10368001,phase decision sent,1406711716000
10368001,enter senddate decision,1406711716000
10896897,term for supplying missing data,1406808554000
10896897,create letter requesting missing data,1406808561000
10896897,retrieve missing data,1406808566000
10896897,enter senddate retrieve missing data,1406813160000
10896897,phase asked additional information,1406813166000
10896897,receive additional information,1406813166000
10564529,term for supplying missing data,1406876429000
10564529,create letter requesting missing data,1406876432000
10564529,retrieve missing data,1406876436000
10434471,extend procedure term,1406882499000
10295206,set phase phase permitting irrevocable,1406887544000
10297111,set phase phase permitting irrevocable,1406888395000
10297111,phase decision irrevocable,1406888400000
10297111,read publication date field,1406888401000
10297111,read publication date field,1406888401000
10297111,stop all running subcases 2b,1406888401000
10297111,register deadline,1406888402000
10297111,close case,1406888407000
10297111,phase case handled,1406888407000
10297111,phase archived case,1406888407000
10295206,register deadline,1406888527000
10295206,phase decision irrevocable,1406888527000
10295206,read publication date field,1406888527000
10295206,stop all running subcases 2b,1406888527000
10295206,read publication date field,1406888527000
10295206,phase archived case,1406888531000
10295206,phase case handled,1406888531000
10295206,close case,1406888532000
10564529,enter senddate retrieve missing data,1406888544000
10564529,phase asked additional information,1406888547000
10564529,receive additional information,1406888547000
10987431,register submission date request,1406895442000
10987431,OLO messaging active,1406896539000
10987431,send confirmation receipt,1406896539000
10987431,phase application received,1406896539000
10987431,send confirmation receipt,1406896540000
10987431,forward to the competent authority,1406896643000
10987431,enter senddate acknowledgement,1406896643000
10987431,regular procedure without MER,1406896645000
10987431,create procedure confirmation,1406896649000
10987431,start WABOprocedure,1406896649000
10987431,publish,1406896651000
10987431,create subcases completeness,1406896653000
10987431,registration date publication,1406896653000
10987431,procedure change,1406896669000
10987431,create publication document,1406896681000
10987431,request complete,1406896690000
10667709,register number of days extension period,1406898909000
10667709,set decision status,1406898914000
10667709,creating decision procedure term extension,1406898914000
10667709,decision date prior to decision,1406898917000
10667709,enter date decision procedure term extension,1406898928000
10667709,start decision phase extension granted,1406898930000
10667709,create decision procedure term extension,1406898932000
10667709,create cover letter extend procedure term,1406899083000
10667709,phase procedure extended,1406899083000
10667709,enter senddate decision procedure term extension,1406899086000
10667709,start decision phase extension granted,1406899094000
10667709,enter senddate procedure term extension,1406899097000
10996209,register submission date request,1406899258000
10996209,OLO messaging active,1406899351000
10996209,send confirmation receipt,1406899351000
10996209,phase application received,1406899351000
10996209,send confirmation receipt,1406899353000
10996209,forward to the competent authority,1406899510000
10996209,enter senddate acknowledgement,1406899510000
10996209,regular procedure without MER,1406899512000
10996209,create procedure confirmation,1406899515000
10996209,start WABOprocedure,1406899515000
10996209,publish,1406899517000
10996209,create subcases completeness,1406899526000
10996209,registration date publication,1406899526000
10996209,procedure change,1406899531000
10996209,request complete,1406899536000
10996209,create publication document,1406899551000
10998072,register submission date request,1407131437000
10998072,OLO messaging active,1407131647000
10998072,send confirmation receipt,1407131647000
10998072,phase application received,1407131647000
10998072,send confirmation receipt,1407131650000
10998072,forward to the competent authority,1407131901000
10998072,enter senddate acknowledgement,1407131901000
10998072,regular procedure without MER,1407131905000
10998072,create procedure confirmation,1407131910000
10998072,start WABOprocedure,1407131910000
10998072,publish,1407131912000
10998072,create subcases completeness,1407131914000
10998072,registration date publication,1407131914000
10998072,procedure change,1407131919000
10998072,create publication document,1407131928000
10998072,request complete,1407131933000
10881184,procedure change,1407134271000
10881184,request complete,1407134274000
10881184,term for supplying missing data,1407134277000
10881184,create letter requesting missing data,1407134281000
10881184,receive additional information,1407134285000
10881184,phase asked additional information,1407134285000
10881184,keep permanently suspended,1407134288000
10881184,creating decision permanently suspended,1407134292000
10881184,set decision status,1407134292000
10881184,decision date prior to decision,1407134306000
10881184,enter date decision permanent suspension,1407134309000
10881184,start decision phase permanently suspended decided,1407134989000
10881184,decision keep permanently suspended,1407134992000
10881184,create cover letter permanent suspension,1407135609000
10881184,phase permanently suspended,1407135609000
10881184,enter senddate decision permanent suspension,1407135614000
10881184,start decision phase permanent suspension sent,1407135616000
10881184,enter senddate decision permanent suspension,1407135617000
10853308,publish,1407136836000
10853308,create subcases completeness,1407136837000
10853308,procedure change,1407136840000
10853308,request complete,1407136841000
10853308,term for supplying missing data,1407136843000
10853308,create letter requesting missing data,1407136847000
10853308,receive additional information,1407136849000
10853308,phase asked additional information,1407136849000
10853308,keep permanently suspended,1407136854000
10853308,set decision status,1407136857000
10853308,creating decision permanently suspended,1407136857000
10853308,decision date prior to decision,1407136865000
10853308,enter date decision permanent suspension,1407136867000
10853308,start decision phase permanently suspended decided,1407136869000
10853308,decision keep permanently suspended,1407136872000
10853308,create cover letter permanent suspension,1407137385000
10853308,phase permanently suspended,1407137385000
10853308,enter senddate decision permanent suspension,1407137389000
10853308,start decision phase permanent suspension sent,1407137391000
10853308,enter senddate decision permanent suspension,1407137392000
10909487,procedure change,1407139909000
10909487,request complete,1407139913000
10909487,send letter in progress,1407139917000
10909487,phase application receptive,1407139917000
10909487,create subcases content,1407139925000
10909487,procedure change,1407139928000
10909487,article 34  WABO applies,1407139931000
10909487,grounds for refusal,1407139937000
10909487,phase advice known,1407139937000
10909487,ask stakeholders views,1407139940000
10909487,suspension ground applicable,1407139945000
10909487,coordination of application,1407139951000
10909487,by law,1407139956000
10909487,creating environmental permit decision,1407139957000
10909487,set decision status,1407139957000
10909487,decision date prior to decision,1407139963000
10909487,generating decision environmental permit,1407139968000
10909487,submit decision,1407141604000
10909487,phase decision ready,1407141606000
10909487,record date of decision environmental permit,1407141607000
10885876,procedure change,1407230303000
10885876,request complete,1407230304000
10885876,term for supplying missing data,1407230306000
10885876,create letter requesting missing data,1407230308000
10885876,retrieve missing data,1407230328000
10885876,enter senddate retrieve missing data,1407231025000
10885876,phase asked additional information,1407231027000
10885876,receive additional information,1407231028000
11032039,register submission date request,1407485522000
11032039,OLO messaging active,1407485577000
11032039,send confirmation receipt,1407485577000
11032039,phase application received,1407485577000
11032039,send confirmation receipt,1407485578000
11032039,forward to the competent authority,1407485788000
11032039,enter senddate acknowledgement,1407485788000
11032039,regular procedure without MER,1407485790000
11032039,create procedure confirmation,1407485793000
11032039,start WABOprocedure,1407485793000
11032039,publish,1407485795000
11032039,create subcases completeness,1407485797000
11032039,registration date publication,1407485797000
11032039,procedure change,1407485801000
11032039,create publication document,1407485815000
11032039,request complete,1407485829000
11032871,register submission date request,1407488177000
11032871,OLO messaging active,1407488273000
11032871,send confirmation receipt,1407488273000
11032871,phase application received,1407488273000
11032871,forward to the competent authority,1407488277000
11032871,regular procedure without MER,1407488278000
11032871,create procedure confirmation,1407488280000
11032871,start WABOprocedure,1407488280000
11032871,publish,1407488282000
11032871,create subcases completeness,1407488284000
11032871,registration date publication,1407488284000
11032871,procedure change,1407488288000
11032871,create publication document,1407488298000
11032871,request complete,1407488304000
10186160,coordination of application,1407499314000
10186160,by law,1407499318000
10186160,creating environmental permit decision,1407499319000
10186160,set decision status,1407499320000
10186160,decision date prior to decision,1407499324000
10186160,generating decision environmental permit,1407499373000
10186160,submit decision,1407499375000
10186160,phase decision ready,1407499380000
10186160,record date of decision environmental permit,1407499380000
10950052,send letter in progress,1407740082000
10950052,phase application receptive,1407740082000
10950052,create subcases content,1407740083000
10950052,procedure change,1407740092000
10950052,article 34  WABO applies,1407740096000
10950052,grounds for refusal,1407740097000
10950052,phase advice known,1407740097000
10950052,ask stakeholders views,1407740099000
10950052,suspension ground applicable,1407740101000
10950052,coordination of application,1407740103000
10950052,by law,1407740105000
10950052,creating environmental permit decision,1407740107000
10950052,set decision status,1407740107000
10950052,decision date prior to decision,1407740111000
10950052,generating decision environmental permit,1407740113000
10950052,submit decision,1407740480000
10950052,phase decision ready,1407740483000
10950052,record date of decision environmental permit,1407740483000
11044631,register submission date request,1407820988000
11044631,OLO messaging active,1407821083000
11044631,send confirmation receipt,1407821083000
11044631,phase application received,1407821083000
11044631,send confirmation receipt,1407821084000
11044631,forward to the competent authority,1407821220000
11044631,enter senddate acknowledgement,1407821220000
11044631,regular procedure without MER,1407821223000
11044631,start WABOprocedure,1407821226000
11044631,create procedure confirmation,1407821227000
11044631,publish,1407821228000
11044631,create subcases completeness,1407821230000
11044631,registration date publication,1407821230000
11044631,procedure change,1407821234000
11044631,create publication document,1407821245000
10432975,enter receipt of additional data,1407826631000
10432975,phase additional information received,1407833737000
10432975,send confirmation receipt additional data,1407833738000
10432975,request complete,1407833743000
10432975,procedure change after completeness,1407833746000
10432975,phase application receptive,1407833746000
10432975,send letter in progress,1407833761000
10432975,create subcases content,1407833859000
10432975,procedure change,1407833862000
10432975,article 34  WABO applies,1407833865000
10432975,phase advice known,1407833865000
10432975,grounds for refusal,1407833866000
10432975,ask stakeholders views,1407833867000
10432975,suspension ground applicable,1407833869000
10432975,coordination of application,1407833870000
10432975,suspend term,1407833876000
10432975,by law,1407833879000
10432975,creating environmental permit decision,1407833880000
10432975,set decision status,1407833881000
10432975,decision date prior to decision,1407833885000
10432975,register date environmental permit decision,1407833890000
10432975,set decision phase decision permitting decided,1407833891000
10432975,generating decision environmental permit,1407833893000
10432975,register objection and appeal periods,1407833894000
10432975,phase decision taken,1407833894000
10432975,creating cover letter decision,1407833904000
10432975,transcript decision environmental permit to stakeholders,1407833909000
10964461,request complete,1407841581000
10964461,term for supplying missing data,1407841584000
10964461,create letter requesting missing data,1407841585000
10964461,retrieve missing data,1407841593000
10659380,enter receipt of additional data,1407843939000
10659380,phase additional information received,1407843944000
10659380,send confirmation receipt additional data,1407843945000
10964461,enter senddate retrieve missing data,1407845592000
10964461,phase asked additional information,1407845595000
10964461,receive additional information,1407845595000
10659380,request complete,1407845896000
10457489,set phase phase permitting irrevocable,1407846340000
10457489,register deadline,1407846346000
10457489,read publication date field,1407846346000
10457489,stop all running subcases 2b,1407846346000
10457489,phase decision irrevocable,1407846346000
10457489,read publication date field,1407846346000
10457489,phase archived case,1407846351000
10457489,phase case handled,1407846351000
10457489,close case,1407846351000
10548783,enter senddate decision environmental permit,1407846567000
10548783,start decision phase decision permitting sent,1407846583000
10548783,enter senddate decision environmental permit,1407846603000
10548783,phase decision sent,1407846603000
10548783,enter senddate decision,1407846603000
10548783,objection lodged against decision,1407846604000
10548783,set phase phase permitting irrevocable,1407846605000
10548783,register deadline,1407846610000
10548783,read publication date field,1407846610000
10548783,phase decision irrevocable,1407846610000
10548783,stop all running subcases 2b,1407846610000
10548783,read publication date field,1407846610000
10548783,close case,1407846616000
10548783,phase case handled,1407846616000
10548783,phase archived case,1407846616000
10186160,set decision phase decision permitting decided,1407927262000
10186160,phase decision taken,1407927266000
10186160,register objection and appeal periods,1407927267000
10186160,create monitoring case,1407927267000
10186160,creating cover letter decision,1407927284000
10186160,transcript decision environmental permit to stakeholders,1407927287000
10186160,enter senddate decision environmental permit,1407927331000
10186160,start decision phase decision permitting sent,1407927336000
10186160,enter senddate decision,1407927340000
10186160,enter senddate decision environmental permit,1407927340000
10186160,phase decision sent,1407927341000
10501237,enter receipt of additional data,1408087896000
10501237,phase additional information received,1408087901000
11080907,register submission date request,1408093735000
11080907,OLO messaging active,1408093810000
11080907,send confirmation receipt,1408093810000
11080907,phase application received,1408093810000
11080907,send confirmation receipt,1408093811000
11080907,forward to the competent authority,1408093905000
11080907,enter senddate acknowledgement,1408093905000
11080907,regular procedure without MER,1408093907000
11080907,create procedure confirmation,1408093911000
11080907,start WABOprocedure,1408093911000
11080907,publish,1408093913000
11080907,create subcases completeness,1408093915000
11080907,registration date publication,1408093915000
11080907,procedure change,1408093921000
11080907,create publication document,1408093933000
11080907,request complete,1408093943000
10948952,suspend term,1408094180000
10790056,send letter in progress,1408106310000
10790056,phase application receptive,1408106310000
10790056,create subcases content,1408106314000
10790056,procedure change,1408106316000
10790056,article 34  WABO applies,1408106322000
10790056,grounds for refusal,1408106324000
10790056,phase advice known,1408106324000
10790056,ask stakeholders views,1408106326000
10790056,suspension ground applicable,1408106328000
10790056,coordination of application,1408106331000
10790056,by law,1408106335000
10790056,set decision status,1408106337000
10790056,creating environmental permit decision,1408106337000
10790056,decision date prior to decision,1408106345000
10790056,generating decision environmental permit,1408106347000
10790056,submit decision,1408106390000
10790056,phase decision ready,1408111195000
10790056,record date of decision environmental permit,1408111195000
11090632,register submission date request,1408342789000
11090632,OLO messaging active,1408345592000
11090632,send confirmation receipt,1408345592000
11090632,phase application received,1408345592000
11090632,send confirmation receipt,1408345595000
11090632,forward to the competent authority,1408345751000
11090632,enter senddate acknowledgement,1408345751000
11090632,regular procedure without MER,1408345753000
11090632,create procedure confirmation,1408345760000
11090632,start WABOprocedure,1408345760000
11090632,publish,1408345761000
11090632,create subcases completeness,1408345764000
11090632,registration date publication,1408345764000
